player_id,weight,first_name,middle_name,last_name,team_id,birth_date,height,foot,short_name,current_national_team_id,passport_area_name,passport_area_id,passport_area_alpha3code,passport_area_alpha2code,role_code2,role_code3,role_name,birth_area_name,birth_area_id,birth_area_alpha3code,birth_area_alpha2code
86239,87,Guido Marcelo,,Carrillo,712,1991-05-25,191,right,G. Carrillo,,Italy,380,ITA,IT,FW,FWD,Forward,Argentina,32,ARG,AR
4908,65,Alberto,,Moreno Pérez,1612,1992-07-05,171,left,Alberto Moreno,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
37726,82,Chancel,,Mbemba Mangulu,9606,1994-08-08,182,right,C. Mbemba,18538,Congo DR,180,COD,CD,DF,DEF,Defender,Congo DR,180,COD,CD
212651,66,Charly Junior,,Musonda,24,1996-10-15,173,right,C. Musonda,,Zambia,894,ZMB,ZM,MD,MID,Midfielder,Belgium,56,BEL,BE
8992,78,Paulo Dino,,Gazzaniga,1624,1992-01-02,185,right,P. Gazzaniga,12274,Argentina,32,ARG,AR,GK,GKP,Goalkeeper,Argentina,32,ARG,AR
9739,81,Jordon ,,Ibe,1659,1995-12-08,176,right,J. Ibe,,Nigeria,566,NGA,NG,MD,MID,Midfielder,England,0,XEN,
8144,66,James ,,Ward-Prowse,1619,1994-11-01,173,right,J. Ward-Prowse,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
9164,72,Charlie,,Taylor,1646,1993-09-18,185,left,C. Taylor,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
12536,73,Dwight,,Gayle,1627,1990-10-17,177,right,D. Gayle,,Jamaica,388,JAM,JM,FW,FWD,Forward,England,0,XEN,
26499,70,Arthur,,Masuaku,1633,1993-11-07,179,left,A. Masuaku,18538,Congo DR,180,COD,CD,DF,DEF,Defender,France,250,FRA,FR
15175,87,Loris,,Karius,4489,1993-06-22,190,right,L. Karius,,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
8290,62,Alex ,,Pritchard,1673,1993-05-03,171,right,A. Pritchard,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
7919,82,Michael,,Keane,1623,1993-01-11,188,right,M. Keane,2413,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
7978,77,Paul,,Dummett,1613,1991-09-26,183,left,P. Dummett,10682,Wales,0,XWA,,DF,DEF,Defender,England,0,XEN,
8135,75,Luke,,Shaw,1611,1995-07-12,185,left,L. Shaw,2413,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
14869,85,Sead,,Kolašinac,1609,1993-06-20,183,left,S. Kolašinac,,Bosnia-Herzegovina,70,BIH,BA,DF,DEF,Defender,Germany,276,DEU,DE
134294,79,Isaac,,Hayden,1613,1995-03-22,187,right,I. Hayden,,Jamaica,388,JAM,JM,MD,MID,Midfielder,England,0,XEN,
134513,76,Anthony,,Martial,1611,1995-12-05,184,right,A. Martial,,Guadeloupe,312,GLP,GP,FW,FWD,Forward,France,250,FRA,FR
8981,74,Will,,Hughes,1644,1995-04-17,185,left,W. Hughes,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
11078,84,Tom,,Smith,1673,1992-04-14,186,right,T. Smith,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
55224,90,Alexander,,Sørloth,1628,1995-12-05,194,right,A. Sørloth,7336,Norway,578,NOR,NO,FW,FWD,Forward,Norway,578,NOR,NO
3436,72,Javier,,Manquillo Gaitán,1613,1994-05-05,180,right,Javi Manquillo,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
145692,82,El-Hadji Baye Oumar,,Niasse,1623,1990-04-18,182,right,O. Niasse,,Senegal,686,SEN,SN,FW,FWD,Forward,Senegal,686,SEN,SN
171166,81,Matt,,Macey,1649,1994-09-09,198,right,M. Macey,,England,0,XEN,,GK,GKP,Goalkeeper,England,0,XEN,
171283,66,Calum,,Chambers,1616,1995-01-20,182,right,C. Chambers,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
167145,74,Héctor,,Bellerín Moruno,1609,1995-03-19,178,right,Bellerín,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
214654,83,Steve,,Mounié,1673,1994-09-29,190,right,S. Mounié,18884,France,250,FRA,FR,FW,FWD,Forward,Benin,204,BEN,BJ
215983,60,Sofiane,,Boufal,692,1993-09-17,170,right,S. Boufal,,Morocco,504,MAR,MA,MD,MID,Midfielder,France,250,FRA,FR
217078,79,Daniel,,Amartey,1631,1994-12-21,186,right,D. Amartey,17522,Ghana,288,GHA,GH,MD,MID,Midfielder,Ghana,288,GHA,GH
222220,63,Andrew,,Robertson,1612,1994-03-11,178,left,A. Robertson,8664,Scotland,0,XSC,,DF,DEF,Defender,Scotland,0,XSC,
224206,72,Sam,,Byram,1642,1993-09-16,180,right,S. Byram,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
230883,66,Ayoze,,Pérez Gutiérrez,1613,1993-07-29,179,right,Ayoze Pérez,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
227756,72,Jeremie,,Boga,3315,1997-01-03,174,right,J. Boga,,C\u00f4te d'Ivoire,384,CIV,CI,FW,FWD,Forward,France,250,FRA,FR
234139,78,Jon,,Gorenc-Stankovič,1673,1996-01-14,190,right,J. Gorenc-Stankovič,12052,Slovenia,705,SVN,SI,DF,DEF,Defender,Slovenia,705,SVN,SI
234408,75,Jerome,,Sinclair,1632,1996-09-20,181,right,J. Sinclair,,Jamaica,388,JAM,JM,FW,FWD,Forward,England,0,XEN,
237020,81,Joel,,Pereira Castro,9624,1996-06-28,188,right,Joel Castro,9910,Portugal,620,PRT,PT,GK,GKP,Goalkeeper,Switzerland,756,CHE,CH
239411,77,Tyrone,,Mings,1659,1993-03-19,196,left,T. Mings,,Barbados,52,BRB,BB,DF,DEF,Defender,England,0,XEN,
240270,77,Freddie,,Woodman,1613,1997-03-04,187,right,F. Woodman,2420,England,0,XEN,,GK,GKP,Goalkeeper,England,0,XEN,
240559,79,Jaïro,,Riedewald,1628,1996-09-09,182,left,J. Riedewald,,Suriname,740,SUR,SR,DF,DEF,Defender,Netherlands,528,NLD,NL
245813,80,Lys,,Mousset,1659,1996-02-08,184,right,L. Mousset,,Senegal,686,SEN,SN,FW,FWD,Forward,France,250,FRA,FR
246866,81,Alfie,,Mawson,1616,1994-01-19,188,right,A. Mawson,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
247248,72,Solly,,March,1651,1994-07-20,180,left,S. March,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
252365,68,DeAndre,,Yedlin,1613,1993-07-09,173,right,D. Yedlin,8134,Latvia,428,LVA,LV,DF,DEF,Defender,United States,840,USA,US
255935,70,Isaiah,,Brown,1630,1997-01-07,182,right,I. Brown,,Jamaica,388,JAM,JM,FW,FWD,Forward,England,0,XEN,
254898,77,Robert Kenedy,,Nunes do Nascimento,1613,1996-02-08,182,left,Kenedy,,Brazil,76,BRA,BR,MD,MID,Midfielder,Brazil,76,BRA,BR
256998,77,Eric Bertrand ,,Bailly,1611,1994-04-12,187,right,E. Bailly,,C\u00f4te d'Ivoire,384,CIV,CI,DF,DEF,Defender,C\u00f4te d'Ivoire,384,CIV,CI
259531,61,Emerson,,Hyndman,8514,1996-04-09,170,right,E. Hyndman,,Portugal,620,PRT,PT,MD,MID,Midfielder,United States,840,USA,US
258141,73,Erdal,,Rakip,9707,1996-02-13,179,right,E. Rakip,7054,Macedonia FYR,807,MKD,MK,MD,MID,Midfielder,Sweden,752,SWE,SE
270828,73,Georges-Kevin,,N'Koudou Mbida,1624,1995-02-13,175,right,G. N'Koudou,,Cameroon,120,CMR,CM,FW,FWD,Forward,France,250,FRA,FR
274482,82,Joel,,Coleman,1697,1995-09-26,190,right,J. Coleman,,England,0,XEN,,GK,GKP,Goalkeeper,England,0,XEN,
274488,72,Joe,,Lolley,1642,1992-08-25,178,left,J. Lolley,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
276059,67,Connor,,Mahoney,1618,1997-02-12,175,left,C. Mahoney,2421,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
277002,60,Fousseni,,Diabaté,1631,1995-10-18,175,left,F. Diabaté,,Mali,466,MLI,ML,FW,FWD,Forward,France,250,FRA,FR
279709,68,Kasey,,Palmer,1621,1996-11-09,175,right,K. Palmer,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
279717,71,Ainsley,,Maitland-Niles,1609,1997-08-29,177,right,A. Maitland-Niles,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
280157,75,Jordan,,Hugill,1620,1992-06-04,183,right,J. Hugill,,England,0,XEN,,FW,FWD,Forward,England,0,XEN,
281135,70,Matt,,Targett,1619,1995-09-18,183,left,M. Targett,,England,0,XEN,,DF,DEF,Defender,Scotland,0,XSC,
283142,74,Demarai,,Gray,1631,1996-06-28,180,right,D. Gray,2420,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
283145,80,Oluwatosin,,Adarabioyo,1627,1997-09-24,196,right,T. Adarabioyo,,Nigeria,566,NGA,NG,DF,DEF,Defender,England,0,XEN,
284476,80,Nikola,,Vlašić,13886,1997-10-04,178,right,N. Vlašić,9598,Croatia,191,HRV,HR,MD,MID,Midfielder,Croatia,191,HRV,HR
286825,74,Jonjoe,,Kenny,1623,1997-03-15,176,right,J. Kenny,2420,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
286831,80,Dominic,,Solanke,1612,1997-09-14,185,right,D. Solanke,2420,Nigeria,566,NGA,NG,FW,FWD,Forward,England,0,XEN,
288865,74,Oliver,,McBurnie,10531,1996-06-04,188,right,O. McBurnie,8664,Scotland,0,XSC,,FW,FWD,Forward,Scotland,0,XSC,
291231,70,Antonio,,Martínez López,751,1997-06-30,187,right,Toni Martínez,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
291591,75,Fikayo,,Tomori,1647,1997-12-19,185,right,F. Tomori,2420,England,0,XEN,,DF,DEF,Defender,Canada,124,CAN,CA
291594,68,Kyle,,Scott,37,1997-12-22,172,right,K. Scott,,United States,840,USA,US,MD,MID,Midfielder,England,0,XEN,
291528,77,Dodi,,Lukebakio,2502,1997-09-24,187,left,D. Lukebakio,5635,Belgium,56,BEL,BE,MD,MID,Midfielder,Congo DR,180,COD,CD
293687,74,Dominic,,Calvert-Lewin,1623,1997-03-16,176,right,D. Calvert-Lewin,2420,England,0,XEN,,FW,FWD,Forward,England,0,XEN,
293686,67,Jacob,,Murphy,1613,1995-02-24,173,right,J. Murphy,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
293823,81,Reece,,Burke,1672,1996-09-02,189,right,R. Burke,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
297258,70,Sullay,,Kaikai,1628,1995-08-26,178,right,S. Kaikai,,Sierra Leone,694,SLE,SL,MD,MID,Midfielder,England,0,XEN,
297733,70,Sam,,McQueen,1620,1995-02-06,181,left,S. McQueen,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
302518,71,Lewis,,Cook,1659,1997-02-03,175,right,L. Cook,2420,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
302520,67,Joshua,,Sims,1637,1997-03-28,168,left,J. Sims,2421,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
303357,83,Philip,,Billing,1673,1996-06-11,197,left,P. Billing,7719,Nigeria,566,NGA,NG,MD,MID,Midfielder,Denmark,208,DNK,DK
330271,81,Jarosław,,Jach,4499,1994-02-17,190,left,J. Jach,,Poland,616,POL,PL,DF,DEF,Defender,Poland,616,POL,PL
339789,79,Mikel,,Merino Zazón,687,1996-06-22,187,left,Mikel Merino,1604,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
343951,82,Tammy,,Abraham,1614,1997-10-02,190,right,T. Abraham,2420,Nigeria,566,NGA,NG,FW,FWD,Forward,England,0,XEN,
346071,74,Oliver,,Burke,1627,1997-04-07,188,right,O. Burke,8671,Scotland,0,XSC,,MD,MID,Midfielder,Scotland,0,XSC,
346158,70,Eddie,,Nketiah,39822,1999-05-30,178,right,E. Nketiah,2421,Ghana,288,GHA,GH,FW,FWD,Forward,England,0,XEN,
346159,0,Joe,,Willock,39822,1999-08-20,179,right,J. Willock,2421,Montserrat,500,MSR,MS,MD,MID,Midfielder,England,0,XEN,
346135,78,Dujon,,Sterling,1640,1999-10-24,180,right,D. Sterling,,Jamaica,388,JAM,JM,DF,DEF,Defender,England,0,XEN,
346131,77,Trevoh,,Chalobah,1634,1999-07-05,190,right,T. Chalobah,2421,England,0,XEN,,DF,DEF,Defender,Sierra Leone,694,SLE,SL
353236,78,Tom,,Davies,1623,1998-06-30,180,right,T. Davies,2420,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
353241,80,Lukas,,Nmecha,1641,1998-12-14,183,right,L. Nmecha,2421,England,0,XEN,,FW,FWD,Forward,England,0,XEN,
353240,0,Layton,,Ndukwu,39801,1998-09-07,0,left,L. Ndukwu,,Nigeria,566,NGA,NG,FW,FWD,Forward,England,0,XEN,
353927,76,Dion,,Henry,39916,1997-09-12,191,right,D. Henry,,England,0,XEN,,GK,GKP,Goalkeeper,England,0,XEN,
355937,63,Mason,,Holgate,1623,1996-10-22,184,right,M. Holgate,,Jamaica,388,JAM,JM,DF,DEF,Defender,England,0,XEN,
361843,69,Sead,,Hakšabanović,683,1999-05-04,174,right,S. Hakšabanović,17371,Montenegro,499,MNE,ME,MD,MID,Midfielder,Sweden,752,SWE,SE
357712,92,Cameron,,Carter-Vickers,10531,1997-12-31,183,right,C. Carter-Vickers,8134,United States,840,USA,US,DF,DEF,Defender,England,0,XEN,
365718,83,Matt,,Butcher,26679,1997-05-14,188,left,M. Butcher,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
365707,70,Josh,,Cullen,1617,1996-04-07,175,right,J. Cullen,8280,Ireland Republic,372,IRL,IE,MD,MID,Midfielder,England,0,XEN,
367326,80,Harry,,Souttar,1639,1998-10-22,198,right,H. Souttar,,Scotland,0,XSC,,DF,DEF,Defender,Scotland,0,XSC,
368352,71,Kazaiah,,Sterling,39825,1998-11-09,175,right,K. Sterling,,Jamaica,388,JAM,JM,FW,FWD,Forward,England,0,XEN,
370224,75,Rob,,Holding,1609,1995-09-20,189,right,R. Holding,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
381290,72,Alex,,Palmer,39811,1996-08-10,191,right,A. Palmer,,England,0,XEN,,GK,GKP,Goalkeeper,England,0,XEN,
379203,74,Marcus,,Browne,1683,1997-12-18,179,right,M. Browne,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
379205,73,Grady,,Diangana,1633,1998-04-19,181,left,G. Diangana,,Congo DR,180,COD,CD,MD,MID,Midfielder,England,0,XEN,
379207,0,Moses,,Makasi,39812,1995-09-22,0,,M. Makasi,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
379209,80,Declan,,Rice,1633,1999-01-14,185,right,D. Rice,8280,Ireland Republic,372,IRL,IE,DF,DEF,Defender,England,0,XEN,
397096,0,Jordi,,Osei-Tutu,39822,1998-10-02,0,right,J. Osei-Tutu,,Ghana,288,GHA,GH,DF,DEF,Defender,England,0,XEN,
393955,0,Sam,,Hughes,39801,1997-04-15,0,,S. Hughes,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
397163,72,Axel,,Tuanzebe,1614,1997-11-14,185,right,A. Tuanzebe,,England,0,XEN,,DF,DEF,Defender,Congo DR,180,COD,CD
397168,79,Timothy,,Fosu-Mensah,1616,1998-01-02,190,right,T. Fosu-Mensah,670,Netherlands,528,NLD,NL,DF,DEF,Defender,Netherlands,528,NLD,NL
397174,88,Scott,,McTominay,1611,1996-12-08,193,right,S. McTominay,8664,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
397098,71,Reiss,,Nelson,2482,1999-12-10,176,right,R. Nelson,2420,Zimbabwe,716,ZWE,ZW,MD,MID,Midfielder,England,0,XEN,
399653,65,Domingos,,Quina,1644,1999-11-18,173,right,Domingos Quina,9911,Portugal,620,PRT,PT,MD,MID,Midfielder,Guinea-Bissau,624,GNB,GW
399564,75,Lasse,,Sørensen,1639,1999-10-21,185,right,L. Sørensen,7714,Denmark,208,DNK,DK,MD,MID,Midfielder,Denmark,208,DNK,DK
399579,64,Jayson,,Molumby,39806,1999-08-06,177,right,J. Molumby,,Ireland Republic,372,IRL,IE,MD,MID,Midfielder,Ireland Republic,372,IRL,IE
399517,75,Jonathan,,Leko,1627,1999-04-24,183,right,J. Leko,,England,0,XEN,,FW,FWD,Forward,Congo DR,180,COD,CD
399509,73,Jordan,,Williams,1663,1999-10-22,179,right,J. Williams,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
399514,75,Tyrese,,Campbell,1639,1999-12-28,183,left,T. Campbell,,England,0,XEN,,FW,FWD,Forward,England,0,XEN,
399708,68,Keshi,,Anderson,1656,1995-04-06,175,right,K. Anderson,,England,0,XEN,,FW,FWD,Forward,England,0,XEN,
401050,76,Alfie,,Whiteman,39825,1998-10-02,186,right,A. Whiteman,,England,0,XEN,,GK,GKP,Goalkeeper,England,0,XEN,
402884,64,Kyle,,Walker-Peters,1624,1997-04-13,174,right,K. Walker-Peters,2420,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
404397,68,Brahim,,Abdelkader Diaz,1625,1999-08-03,170,right,Brahim Diaz,,Morocco,504,MAR,MA,MD,MID,Midfielder,Spain,724,ESP,ES
413002,80,Konstantinos,,Mavropanos,1609,1997-12-11,192,right,K. Mavropanos,12684,Greece,300,GRC,GR,DF,DEF,Defender,Greece,300,GRC,GR
415747,83,Jack,,Simpson,1659,1997-01-08,178,right,J. Simpson,2420,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
415748,74,Josh,,Tymon,1639,1999-05-22,178,left,J. Tymon,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
419784,64,Hamza,,Choudhury,39801,1997-10-01,178,right,H. Choudhury,,Bangladesh,50,BGD,BD,MD,MID,Midfielder,England,0,XEN,
423162,78,Ethan,,Ampadu,1610,2000-09-14,182,right,E. Ampadu,10682,Wales,0,XWA,,DF,DEF,Defender,England,0,XEN,
433506,77,Aaron,,Ramsdale,1659,1998-05-14,188,right,A. Ramsdale,,England,0,XEN,,GK,GKP,Goalkeeper,England,0,XEN,
434159,73,Sam,,Field,1627,1998-05-08,185,left,S. Field,2421,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
442211,80,Abdelhamid,,Sabiri,1673,1996-11-28,183,right,A. Sabiri,3155,Germany,276,DEU,DE,MD,MID,Midfielder,Morocco,504,MAR,MA
442310,71,Kane,,Wilson,1652,2000-03-11,178,right,K. Wilson,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
447043,70,Aiden,,O'Neill,8310,1998-07-04,178,right,A. O'Neill,33117,Northern Ireland,0,XNI,,MD,MID,Midfielder,Australia,36,AUS,AU
447205,68,Phil,,Foden,1625,2000-05-28,175,left,P. Foden,2420,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
447248,70,Nathan,,Ferguson,39811,2000-10-06,181,right,N. Ferguson,2417,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
447252,0,Max,,Melbourne,8519,1998-10-24,0,,M. Melbourne,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
447254,64,Rekeem,,Harper,1627,2000-03-08,188,right,R. Harper,2417,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
447267,0,Rayhaan Rahim Amari,,Tulloch,2325,2001-01-20,0,right,R. Tulloch,2415,England,0,XEN,,FW,FWD,Forward,England,0,XEN,
447379,70,Beni,,Baningime,1623,1998-09-09,178,right,B. Baningime,,England,0,XEN,,MD,MID,Midfielder,Congo DR,180,COD,CD
447538,71,Michael,,Obafemi,1619,2000-07-06,169,right,M. Obafemi,8274,Nigeria,566,NGA,NG,FW,FWD,Forward,Ireland Republic,372,IRL,IE
447762,0,Nathan,,Trott,39812,1998-11-21,0,,N. Trott,2421,England,0,XEN,,GK,GKP,Goalkeeper,Bermuda,60,BMU,BM
447782,0,Joy,,Mukena,39926,1999-07-03,0,,J. Mukena,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
447812,76,Thomas,,Edwards,1639,1999-01-22,175,right,T. Edwards,2421,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
447963,67,Ben,,Johnson,2346,2000-01-24,175,right,B. Johnson,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
447965,76,Tashan,,Oakley-Boothe,39825,2000-02-14,182,right,T. Oakley-Boothe,,Jamaica,388,JAM,JM,MD,MID,Midfielder,England,0,XEN,
448038,70,Julien,,Ngoy,6411,1997-11-02,185,right,J. Ngoy,5635,Belgium,56,BEL,BE,FW,FWD,Forward,Belgium,56,BEL,BE
448708,66,Harvey,,Barnes,1627,1997-12-09,174,right,H. Barnes,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
450826,79,Callum,,Hudson-Odoi,39798,2000-11-07,182,right,C. Hudson-Odoi,2417,Ghana,288,GHA,GH,MD,MID,Midfielder,England,0,XEN,
456053,69,Juan Marcos,,Foyth,1624,1998-01-12,182,right,J. Foyth,12274,Spain,724,ESP,ES,DF,DEF,Defender,Argentina,32,ARG,AR
486252,72,Aaron,,Wan-Bissaka,1628,1997-11-26,183,right,A. Wan-Bissaka,2421,Congo DR,180,COD,CD,DF,DEF,Defender,England,0,XEN,
487048,68,Carl,,Stewart,39926,1997-05-02,174,,C. Stewart,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
487049,79,Michael,,Folivi,39926,1998-02-25,180,right,M. Folivi,,Ghana,288,GHA,GH,FW,FWD,Forward,England,0,XEN,
491343,73,Kyle,,Jameson,1749,1998-09-11,186,left,K. Jameson,,England,0,XEN,,DF,DEF,Defender,England,0,XEN,
497988,66,Nya,,Kirby,39916,2000-01-31,173,right,N. Kirby,2417,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
520317,65,Jason,,Eyenga-Lokilo,3788,1998-09-17,175,left,J. Eyenga-Lokilo,,Congo DR,180,COD,CD,FW,FWD,Forward,Belgium,56,BEL,BE
531655,71,Levi,,Lumeka,1690,1998-09-05,170,right,L. Lumeka,,Congo DR,180,COD,CD,FW,FWD,Forward,England,0,XEN,
532949,0,Dwight,,McNeil,40023,1999-11-22,0,,D. McNeil,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
14728,79,Bastian,,Schweinsteiger,7848,1984-08-01,183,right,B. Schweinsteiger,,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
21351,82,Daniel,,Pudil,1666,1985-09-27,185,left,D. Pudil,11555,Czech Republic,203,CZE,CZ,DF,DEF,Defender,Czech Republic,203,CZE,CZ
77544,64,Neil,,Taylor,1614,1989-02-07,176,left,N. Taylor,,Wales,0,XWA,,DF,DEF,Defender,Wales,0,XWA,
61963,73,Joe,,Ledley,1647,1987-01-23,183,left,J. Ledley,,Wales,0,XWA,,MD,MID,Midfielder,Wales,0,XWA,
8421,60,Jonathan,,Williams,1628,1993-10-09,168,right,J. Williams,,Wales,0,XWA,,MD,MID,Midfielder,England,0,XEN,
3599,64,Jefferson Antonio,,Montero Vite,10531,1989-09-01,169,right,J. Montero,,Ecuador,218,ECU,EC,MD,MID,Midfielder,Ecuador,218,ECU,EC
134911,76,Shani,,Tarashaj,6411,1995-02-07,176,right,S. Tarashaj,,Albania,8,ALB,AL,FW,FWD,Forward,Switzerland,756,CHE,CH
28123,68,Clinton Mua,,N'Jie,3771,1993-08-15,175,right,C. N'Jie,,Cameroon,120,CMR,CM,FW,FWD,Forward,Cameroon,120,CMR,CM
302640,75,Conor,,Masterson,39761,1998-09-08,189,right,C. Masterson,,Ireland Republic,372,IRL,IE,DF,DEF,Defender,Ireland Republic,372,IRL,IE
343729,65,Ryan,,Kent,8509,1996-11-11,172,right,R. Kent,,England,0,XEN,,MD,MID,Midfielder,England,0,XEN,
20628,90,Graziano,,Pellè,9135,1985-07-15,193,right,G. Pellè,,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
8658,60,Stephen,,Quinn,1710,1986-04-01,168,left,S. Quinn,,Ireland Republic,372,IRL,IE,MD,MID,Midfielder,Ireland Republic,372,IRL,IE
568583,0,Juan,,Cruz Diaz Espósito,710,2000-04-25,0,,Juan Cruz,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
559187,0,William,,De Camargo,14517,1999-02-27,0,,William,,Brazil,76,BRA,BR,MD,MID,Midfielder,Brazil,76,BRA,BR
552486,0,Daniel,,Rebollo Franco,785,1999-01-01,0,,Rebollo,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
500200,0,Miguel Angel,,Rubio Lestan,27310,1998-03-11,0,,Miguel,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
86623,73,Augusto Matías,,Fernández,9171,1986-04-10,177,right,A. Fernández,,Spain,724,ESP,ES,MD,MID,Midfielder,Argentina,32,ARG,AR
3394,72,Bruno Alexandre,,Vilela Gama,12520,1987-11-15,175,right,Bruno Gama,,Portugal,620,PRT,PT,MD,MID,Midfielder,Portugal,620,PRT,PT
70121,68,Osvaldo Nicolás Fabián,,Gaitán,9192,1988-02-23,174,left,N. Gaitán,,Argentina,32,ARG,AR,MD,MID,Midfielder,Argentina,32,ARG,AR
3372,81,Aythami,,Artiles Oliva,709,1986-04-02,185,right,Aythami Artiles,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
105024,79,Nicolás Ezequiel,,Gorosito,685,1988-08-17,186,right,N. Gorosito,,Slovakia,703,SVK,SK,DF,DEF,Defender,Argentina,32,ARG,AR
4243,69,José Antonio,,García Rabasco,751,1986-09-29,177,right,Verza,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3468,86,Juan,,Torres Ruiz,714,1989-11-26,186,right,Juan Cala,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
50272,67,Olarenwaju Ayoba,,Kayode,14504,1993-05-08,176,right,O. Kayode,,Nigeria,566,NGA,NG,FW,FWD,Forward,Nigeria,566,NGA,NG
4329,76,Alejandro,,Arribas Garrido,15420,1989-05-01,182,right,A. Arribas,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
127719,70,Aleksandar,,Katai,7848,1991-02-06,179,right,A. Katai,,Serbia,688,SRB,RS,MD,MID,Midfielder,Serbia,688,SRB,RS
25472,74,Cédric,,Bakambu,9130,1991-04-11,182,right,C. Bakambu,,Congo DR,180,COD,CD,FW,FWD,Forward,France,250,FRA,FR
32601,83,Tiago Manuel,,Dias Correia,713,1990-07-12,190,right,Bebé,,Cape Verde Islands,132,CPV,CV,MD,MID,Midfielder,Portugal,620,PRT,PT
4379,67,Jonathan,,Viera Ramos,9130,1989-09-21,171,right,Jonathan Viera,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
6684,76,Jonathan,,Rodríguez Menéndez,696,1991-07-09,179,left,Jony,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3804,75,Álvaro,,García Vázquez,689,1991-04-27,182,right,Álvaro Vázquez,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
4366,71,Hernán Daniel,,Santana Trujillo,697,1990-08-26,181,right,Hernán,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
114055,71,Óscar David,,Romero Villamayor,9134,1992-07-04,176,left,Óscar Romero,15516,Paraguay,600,PRY,PY,MD,MID,Midfielder,Paraguay,600,PRY,PY
